review_id,sentence_id,Time,sentence_type,sentence
359,4228,17-10-2016 00:00,p,"""- Cutting edge technologies to work with. - Smartest people you will ever find - Lots of learning. - High scaled systems with customer or business impact to work with. - Good tech equipment - Leadership Principles"""
391,4230,17-10-2016 00:00,s,"""Not Living Up To It's Name"""
391,4231,17-10-2016 00:00,p,"""Good Work Culture Nothing Else is Good"""
391,4232,17-10-2016 00:00,c,"""Zero Skill development Shifting Focus to being like other BPOs No Work-Life Balance"""
388,4234,18-10-2016 00:00,s,"""best"""
388,4235,18-10-2016 00:00,p,"""awesome, good, clean, joyful and fun"""
355,4237,19-10-2016 00:00,s,"""Great Place to work at :)"""
355,4238,19-10-2016 00:00,p,"""Really nice place to work at :) Enjoying every bit of it."""
356,4240,19-10-2016 00:00,s,"""Great Place to Work"""
356,4241,19-10-2016 00:00,p,"""Culture, Information Sharing , Training and Employee engagement. Relationship with the managers is good. Good interactions with different teams."""
356,4242,19-10-2016 00:00,c,"""Only con is salary is below standard compared to Market salary. Other than this an awesome place to work."""
360,4244,19-10-2016 00:00,s,"""Good organisation to start a carrer"""
360,4245,19-10-2016 00:00,p,"""Employee Friendly environment Good Exposure and Good Pay too"""
361,4247,19-10-2016 00:00,s,"""It's great working here"""
361,4248,19-10-2016 00:00,p,"""It's a IT giant with all the facilities within it.. It has a good working environment and have certain places to chill out. Mostly you will find great opportunities working there."""
387,4250,19-10-2016 00:00,s,"""Its a good place if you are from non-tech background"""
387,4251,19-10-2016 00:00,p,"""Flexible timings , good work environment"""
387,4252,19-10-2016 00:00,c,"""No growth, more of data entry job"""
357,4254,20-10-2016 00:00,s,"""Awesome place to work and get paid well ;)"""
357,4255,20-10-2016 00:00,p,"""Lot of intelligent people to work with. Various technology stacks to use. Full independence in work.."""
357,4256,20-10-2016 00:00,c,"""Work life balance could go on a toss during initial days. Christmas will be ruined if you are in digital team."""
358,4258,20-10-2016 00:00,s,"""Great place to work at"""
358,4259,20-10-2016 00:00,p,"""Encouraging manager, interesting projects to work on"""
358,4260,20-10-2016 00:00,c,"""Not very many. It's a great place to work at"""
352,4262,21-10-2016 00:00,s,"""Business Analyst"""
352,4263,21-10-2016 00:00,p,"""Growth - Salary and positions wise International opportunities Culture Flat hierarchy Work from home"""
352,4264,21-10-2016 00:00,c,"""Dependence on international teams at times Ambiguity in nature of work"""
353,4266,21-10-2016 00:00,s,"""My Journey in Amazon"""
353,4267,21-10-2016 00:00,p,"""team lunch, team outing, flexible shifts and work life balance, work from home when any emergencies, could take breaks and complete the work at any time of the day"""
353,4268,21-10-2016 00:00,c,"""Stack ranking is done on a global scale that slows down growth rate up to an extent, 8 hours office time with 7 hours working time"""
380,4270,22-10-2016 00:00,s,"""LIFE IS GOOD BUT WORK PRESSURE IS HIGH"""
380,4271,22-10-2016 00:00,p,"""Good and friendly environment"""
350,4273,23-10-2016 00:00,s,"""Within 6 months"""
350,4274,23-10-2016 00:00,p,"""Excellent work culture that encourages you to strive for more. Support from peers and seniors. Rewards and recognition on every quarter."""
350,4275,23-10-2016 00:00,c,"""Particular job profiles need more pay. Certain hiring and methodologies are conventional which makes it difficult to retain the original culture."""
351,4277,24-10-2016 00:00,s,"""Best place to begin your career"""
351,4278,24-10-2016 00:00,p,"""Amazon Chennai is a great platform for someone to start their career. The management has a lot of stalwarts from whom you can learn a lot and growth is pretty good. I joined straight after my college and i knew i was in the right place as it took care of my transition perfectly"""
346,4280,25-10-2016 00:00,s,"""oppration"""
346,4281,25-10-2016 00:00,p,"""that's time is best company of word in online shopping."""
346,4282,25-10-2016 00:00,c,"""amazon is employ is best."""
347,4284,25-10-2016 00:00,s,"""Amazing experience"""
347,4285,25-10-2016 00:00,p,"""- Data Centric and Employee Friendly"""
347,4286,25-10-2016 00:00,c,"""- Speed up hiring process"""
373,4288,25-10-2016 00:00,s,"""process assistant"""
373,4289,25-10-2016 00:00,p,"""good team members and good facilities"""
373,4290,25-10-2016 00:00,c,"""over time work and heavy work load"""
344,4292,26-10-2016 00:00,s,"""Amazon seller services are excellent"""
344,4293,26-10-2016 00:00,p,"""I believe that amazon is the best market on online platform and from last one year I'm working in amazon in different fields like FC Warehouse Associate and as Delivery Boy in amazon."""
344,4294,26-10-2016 00:00,c,"""I love to work in amazon at every stage of my life because it is standard to say that i'm working in amazon with so and so position."""
345,4296,26-10-2016 00:00,s,"""Interesting workplace"""
345,4297,26-10-2016 00:00,p,"""Get to work with great people The challenges due to scale of things are interesting"""
374,4299,26-10-2016 00:00,s,"""Not worth it"""
374,4300,26-10-2016 00:00,p,"""No dress code at all, great view."""
337,4302,27-10-2016 00:00,s,"""Sales Specilaist"""
337,4303,27-10-2016 00:00,p,"""Awesome work culture, lots to learn, really passionate employees"""
342,4305,27-10-2016 00:00,s,"""SSA"""
342,4306,27-10-2016 00:00,p,"""Fun place to work. Fantastic support from management. Lots of growth opportunities."""
342,4307,27-10-2016 00:00,c,"""Cannot think of any cons. Scope of improvement in on boarding new third party sellers."""
340,4309,30-10-2016 00:00,s,"""Amazon review"""
340,4310,30-10-2016 00:00,p,"""Good work culture n facilities"""
340,4311,30-10-2016 00:00,c,"""Late growth in d company"""
338,4313,31-10-2016 00:00,s,"""Marketing"""
338,4314,31-10-2016 00:00,p,"""Challenging work environment which helps hone not just the required skill sets but also soft skills. A lot of learning with intense work culture."""
339,4316,31-10-2016 00:00,s,"""Recruiter"""
339,4317,31-10-2016 00:00,p,"""Good exposure, Real time visible impact of individuals effort, flexibility"""
341,4319,31-10-2016 00:00,s,"""Technical Support Associate"""
341,4320,31-10-2016 00:00,p,"""Excellent work environment. Sports facilities and transport are additional perks."""
403,4322,31-10-2016 00:00,s,"""Worked fulltime for a year"""
403,4323,31-10-2016 00:00,p,"""Good pay, career opportunities, perks and team outings"""
333,4325,01-11-2016 00:00,s,"""be confident,happy and daring"""
333,4326,01-11-2016 00:00,p,"""we will see us entering into a happy life with no stress"""
333,4327,01-11-2016 00:00,c,"""the future scope of us getting efficient jobs is less"""
334,4329,01-11-2016 00:00,s,"""Over all nice experience"""
334,4330,01-11-2016 00:00,p,"""* Good facilities * Nice people * Good salary"""
335,4332,02-11-2016 00:00,s,"""Good"""
335,4333,02-11-2016 00:00,p,"""Good Working Environment. Challenging projects. Open to new ideas. Everyone is passionate and will push you beyond your limits. Learning and applying cutting edge technologies."""
398,4335,02-11-2016 00:00,s,"""Join TRMS only if you love Drugs!"""
398,4336,02-11-2016 00:00,p,"""Having Amazon.com in your Resume. That's about it!"""
398,4337,02-11-2016 00:00,c,"""The TRMS team has hired over 450+ freshers as Investigators in Bangalore. Now 90% of all this bunch are either having moments in the cabin, affairs with Managers and coworkers or addicted to pot and other stuff. The Bangalore TRMS team has hired around 25 managers from CALL Centers and all of this bunch have no basic degree. Back in the early 2000s Bangalore was booming with BPOs, All of this so called ""MANAGERS"" joi …  ned BPOs as a 10th - 12th Pass and got there UG degree in correspondence. Now after all these years they have become managers. All of a sudden a name called Amazon is on their hands and now they have no idea on how to take it forward. Marijuana is like coffee here in Bangalore. Every Tom-Di-Harry has it. Off late even Managers take it along. Things move here only and only if there is a notification from the L7 manager, otherwise your concern/advise is in the bin. Show More"""
331,4339,04-11-2016 00:00,s,"""Awesome place to grow and learn"""
331,4340,04-11-2016 00:00,p,"""Learning curve is very very steep , You will learn a lot"""
332,4342,04-11-2016 00:00,s,"""Sr.Risk Mining Investigator"""
332,4343,04-11-2016 00:00,p,"""current team is the Best Learning platform in TRMS. Skills can be improved to the best. Exposure across globe"""
354,4345,04-11-2016 00:00,s,"""Good start for a fresher"""
354,4346,04-11-2016 00:00,p,"""Good environment, vibrant teams, good leadership (though it depends on teams). You will have ample of learning opportunities in terms of process, leadership skills etc. Outing, transport, subsidized food are some of the perks you get working for amazon. It's also a very fast paced environment, if you don't cope up you will be shown the door one way or the other (It's what defines amazon, ""work hard, have fun, make hi …  story"")!. Show More"""
354,4347,04-11-2016 00:00,c,"""The pay is very low for freshers! If ever you get into non technical profiles, forget about decent salary!. The big brand that amazon is will be the only thing to make you stay much longer. In some teams there is no concept called growth, I know some guys who are stuck there in the same entry level positions for over 5 years or so with the same old stingy package!"""
330,4349,05-11-2016 00:00,s,"""no experience"""
330,4350,05-11-2016 00:00,p,"""best shopping company in india. people buy best product for using purpose."""
328,4352,06-11-2016 00:00,s,"""Best work culture"""
328,4353,06-11-2016 00:00,p,"""No other company provides a work culture like amazon lives up to the name"""
328,4354,06-11-2016 00:00,c,"""No no no no nk"""
329,4356,07-11-2016 00:00,s,"""Catalog Associate"""
329,4357,07-11-2016 00:00,p,"""Laid back working environment; good opportunities to learn;"""
325,4359,08-11-2016 00:00,s,"""Safety associate"""
325,4360,08-11-2016 00:00,p,"""I like to face new challenges."""
325,4361,08-11-2016 00:00,c,"""No downside everything is going well and fine."""
326,4363,08-11-2016 00:00,s,"""It's still Day 1 at Amazon"""
326,4364,08-11-2016 00:00,p,"""Good work culture. Not a stressful job."""
348,4366,08-11-2016 00:00,s,"""Use of magnifying glass to prove something obvious"""
348,4367,08-11-2016 00:00,p,"""Good salary, multiple opportunities to internally change jobs and geography, responsibility at very young age, rapid growth for high performers, stock options for all employees"""
349,4369,08-11-2016 00:00,s,"""Risk Analyst"""
349,4370,08-11-2016 00:00,p,"""Good brand name Defined work hours"""
349,4371,08-11-2016 00:00,c,"""Very low growth Demotivating managers and team leads Mundane work"""
390,4373,08-11-2016 00:00,s,"""Not a good place to work if you are in the non technical side"""
390,4374,08-11-2016 00:00,p,"""Good Infrastructure and facilities, good work environment which almost every company offers today."""
390,4375,08-11-2016 00:00,c,"""Horrible pay structure, No value for employees, No growth, No good appraisals. The biggest problem is that they make you work so much and so hard and in the end the management comes up with so many reasons that it is even useless trying. If you want to grow in the company, you have to keep putting butter/Jam/etc on the managers. Otherwise please leave and work somewhere else cause this place will surely depress you o …  ver time. Show More"""
321,4377,09-11-2016 00:00,s,"""Catalogue Associate"""
321,4378,09-11-2016 00:00,p,"""Best place to work good work culture,people and no issue"""
322,4380,09-11-2016 00:00,s,"""Great work place"""
322,4381,09-11-2016 00:00,p,"""Work culture is amazing. Fun and work at the same time."""
323,4383,09-11-2016 00:00,s,"""Kindle Specilaist"""
323,4384,09-11-2016 00:00,p,"""Competitive benefits, High cross-department exposure, Quality and effective management"""
